,id,Date,Gender,venue,Team1,Team2,Toss_winner,decision_toss,Match_winner,player_of_match
1153,966713,19-02-2016,male,Khan Shaheb Osman Ali Stadium,Afghanistan,United Arab Emirates,United Arab Emirates,bat,United Arab Emirates,['Amjad Javed']
1154,966735,19-02-2016,male,Khan Shaheb Osman Ali Stadium,Hong Kong,Oman,Oman,bat,Oman,['Amjad Javed']
1155,966737,20-02-2016,male,Khan Shaheb Osman Ali Stadium,Afghanistan,Oman,Oman,bat,Afghanistan,['Amjad Javed']
1156,966739,21-02-2016,male,Khan Shaheb Osman Ali Stadium,Hong Kong,United Arab Emirates,Hong Kong,bat,United Arab Emirates,['Amjad Javed']
1157,966741,22-02-2016,male,Shere Bangla National Stadium,Afghanistan,Hong Kong,Hong Kong,field,Afghanistan,['Mohammad Nabi']
1158,966743,22-02-2016,male,Shere Bangla National Stadium,Oman,United Arab Emirates,Oman,field,United Arab Emirates,['Muhammad Usman']
1159,966745,24-02-2016,male,Shere Bangla National Stadium,Bangladesh,India,Bangladesh,field,India,['RG Sharma']
1160,966747,25-02-2016,male,Shere Bangla National Stadium,Sri Lanka,United Arab Emirates,United Arab Emirates,field,Sri Lanka,['SL Malinga']
1161,966749,26-02-2016,male,Shere Bangla National Stadium,Bangladesh,United Arab Emirates,United Arab Emirates,field,Bangladesh,['Mahmudullah']
1162,966751,27-02-2016,male,Shere Bangla National Stadium,India,Pakistan,India,field,India,['V Kohli']
1163,966753,28-02-2016,male,Shere Bangla National Stadium,Bangladesh,Sri Lanka,Bangladesh,bat,Bangladesh,['Sabbir Rahman']
1164,966755,29-02-2016,male,Shere Bangla National Stadium,Pakistan,United Arab Emirates,United Arab Emirates,bat,Pakistan,['Shoaib Malik']
1165,966757,01-03-2016,male,Shere Bangla National Stadium,India,Sri Lanka,India,field,India,['V Kohli']
1166,966759,02-03-2016,male,Shere Bangla National Stadium,Bangladesh,Pakistan,Pakistan,bat,Bangladesh,['Soumya Sarkar']
1167,966761,03-03-2016,male,Shere Bangla National Stadium,India,United Arab Emirates,United Arab Emirates,bat,India,['RG Sharma']
1168,966763,04-03-2016,male,Shere Bangla National Stadium,Pakistan,Sri Lanka,Pakistan,field,Pakistan,['Umar Akmal']
1169,966765,06-03-2016,male,Shere Bangla National Stadium,Bangladesh,India,India,field,India,['S Dhawan']
1170,967081,03-02-2016,male,ICC Academy,United Arab Emirates,Netherlands,United Arab Emirates,field,Netherlands,['Mudassar Bukhari']
1171,995467,06-09-2016,male,Pallekele International Cricket Stadium,Sri Lanka,Australia,Sri Lanka,field,Australia,['GJ Maxwell']
1172,995469,09-09-2016,male,R Premadasa Stadium,Sri Lanka,Australia,Sri Lanka,bat,Australia,['GJ Maxwell']
